name,link,price,year,mileage,miles_pa,owners,distance,location,engine,transmission,fuel
Citroen Berlingo,https://www.autotrader.co.uk/car-details/202402186691681?sort=relevance&include-delivery-option=on&make=Citroen&model=Berlingo&page=34&postcode=E1%206AN&advertising-location=at_cars&fromsra,16995,2019.0,27342.0,5468,3,166,Swansea,1.5L,Automatic,Diesel
Citroen Berlingo,https://www.autotrader.co.uk/car-details/202402287040441?sort=relevance&twcs=true&include-delivery-option=on&make=Citroen&model=Berlingo&page=42&postcode=E1%206AN&advertising-location=at_cars&fromsra,16999,2020.0,37000.0,9250,1,164,Oldham,1.5L,Manual,Diesel
Citroen Berlingo,https://www.autotrader.co.uk/car-details/202311143930173?sort=relevance&include-delivery-option=on&make=Citroen&model=Berlingo&page=38&postcode=E1%206AN&advertising-location=at_cars&fromsra,17050,2020.0,11509.0,2877,-1,88,Coventry,1.5L,Manual,Diesel
Citroen Berlingo,https://www.autotrader.co.uk/car-details/202403227840587?journey=FEATURED_LISTING_JOURNEY&sort=relevance&include-delivery-option=on&make=Citroen&model=Berlingo&page=14&postcode=E1%206AN&advertising-location=at_cars&fromsra,17100,2018.0,9048.0,1508,2,12,Waltham Cross,1.5L,Automatic,Diesel
Citroen Berlingo,https://www.autotrader.co.uk/car-details/202403137518584?sort=relevance&twcs=true&include-delivery-option=on&make=Citroen&model=Berlingo&page=38&postcode=E1%206AN&advertising-location=at_cars&fromsra,17113,2020.0,14404.0,3601,2,231,Durham,1.5L,Manual,Diesel
Citroen Berlingo,https://www.autotrader.co.uk/car-details/202403237879830?sort=relevance&include-delivery-option=on&make=Citroen&model=Berlingo&page=39&postcode=E1%206AN&advertising-location=at_cars&fromsra,17270,2020.0,7474.0,1868,-1,147,Doncaster,1.5L,Manual,Diesel
Citroen Berlingo,https://www.autotrader.co.uk/car-details/202310233266977?sort=relevance&include-delivery-option=on&make=Citroen&model=Berlingo&page=42&postcode=E1%206AN&advertising-location=at_cars&fromsra,17290,2020.0,16000.0,4000,1,66,Andover,1.5L,Manual,Diesel
Citroen Berlingo,https://www.autotrader.co.uk/car-details/202305267816788?sort=relevance&include-delivery-option=on&make=Citroen&model=Berlingo&page=41&postcode=E1%206AN&advertising-location=at_cars&fromsra,17290,2019.0,12000.0,2400,-1,91,Christchurch,1.5L,Manual,Diesel
Citroen Berlingo,https://www.autotrader.co.uk/car-details/202311013551608?sort=relevance&include-delivery-option=on&make=Citroen&model=Berlingo&page=32&postcode=E1%206AN&advertising-location=at_cars&fromsra,17490,2019.0,29000.0,5800,1,82,Salisbury,1.5L,Automatic,Diesel
Citroen Berlingo,https://www.autotrader.co.uk/car-details/202310163056177?sort=relevance&include-delivery-option=on&make=Citroen&model=Berlingo&page=26&postcode=E1%206AN&advertising-location=at_cars&fromsra,17490,2019.0,13000.0,2600,1,91,Christchurch,1.5L,Manual,Diesel
Citroen Berlingo,https://www.autotrader.co.uk/car-details/202309302532794?sort=relevance&include-delivery-option=on&make=Citroen&model=Berlingo&page=26&postcode=E1%206AN&advertising-location=at_cars&fromsra,17490,2019.0,30000.0,6000,1,82,Salisbury,1.5L,Automatic,Diesel
Citroen Berlingo,https://www.autotrader.co.uk/car-details/202403017091586?sort=relevance&include-delivery-option=on&make=Citroen&model=Berlingo&page=36&postcode=E1%206AN&advertising-location=at_cars&fromsra,17490,2020.0,24382.0,6095,-1,153,Hull,1.5L,Manual,Diesel
Citroen Berlingo,https://www.autotrader.co.uk/car-details/202310173093944?sort=relevance&include-delivery-option=on&make=Citroen&model=Berlingo&page=27&postcode=E1%206AN&advertising-location=at_cars&fromsra,17490,2020.0,12000.0,3000,1,82,Salisbury,1.5L,Manual,Diesel
Citroen Berlingo,https://www.autotrader.co.uk/car-details/202312225008555?sort=relevance&include-delivery-option=on&make=Citroen&model=Berlingo&page=39&postcode=E1%206AN&advertising-location=at_cars&fromsra,17598,2019.0,20525.0,4105,-1,146,Scunthorpe,1.5L,Automatic,Diesel
Citroen Berlingo,https://www.autotrader.co.uk/car-details/202403267986033?sort=relevance&include-delivery-option=on&make=Citroen&model=Berlingo&page=44&postcode=E1%206AN&advertising-location=at_cars&fromsra,17600,2019.0,6879.0,1375,1,292,Hawick,1.5L,Automatic,Diesel
Citroen Berlingo,https://www.autotrader.co.uk/car-details/202401225793078?sort=relevance&include-delivery-option=on&make=Citroen&model=Berlingo&page=20&postcode=E1%206AN&advertising-location=at_cars&fromsra,17691,2019.0,26000.0,5200,1,66,Fareham,1.5L,Manual,Diesel
Citroen Berlingo,https://www.autotrader.co.uk/car-details/202312114718460?sort=relevance&include-delivery-option=on&make=Citroen&model=Berlingo&page=23&postcode=E1%206AN&advertising-location=at_cars&fromsra,17720,2019.0,17700.0,3540,2,74,Available from Corby,1.5L,Automatic,Diesel
Citroen Berlingo,https://www.autotrader.co.uk/car-details/202403137520577?journey=YOU_MAY_ALSO_LIKE_JOURNEY&sort=relevance&include-delivery-option=on&make=Citroen&model=Berlingo&page=40&postcode=E1%206AN&advertising-location=at_cars&fromsra,17733,2021.0,52775.0,17591,1,113,Bristol,1.5L,Manual,Diesel
Citroen Berlingo,https://www.autotrader.co.uk/car-details/202403267975424?sort=relevance&include-delivery-option=on&make=Citroen&model=Berlingo&page=23&postcode=E1%206AN&advertising-location=at_cars&fromsra,17779,2019.0,18557.0,3711,1,125,Weston Super Mare,1.2L,Manual,Petrol
Citroen Berlingo,https://www.autotrader.co.uk/car-details/202402146552275?sort=relevance&include-delivery-option=on&make=Citroen&model=Berlingo&page=17&postcode=E1%206AN&advertising-location=at_cars&fromsra,17879,2019.0,21271.0,4254,2,12,Romford,1.5L,Automatic,Diesel
Citroen Berlingo,https://www.autotrader.co.uk/car-details/202311214146215?sort=relevance&include-delivery-option=on&make=Citroen&model=Berlingo&page=34&postcode=E1%206AN&advertising-location=at_cars&fromsra,17910,2019.0,25041.0,5008,-1,169,Leeds,1.5L,Automatic,Diesel
Citroen Berlingo,https://www.autotrader.co.uk/car-details/202305177483017?journey=YOU_MAY_ALSO_LIKE_JOURNEY&sort=relevance&include-delivery-option=on&make=Citroen&model=Berlingo&page=16&postcode=E1%206AN&advertising-location=at_cars&fromsra,17973,2020.0,65155.0,16288,1,113,Bristol,1.5L,Manual,Diesel
Citroen Berlingo,https://www.autotrader.co.uk/car-details/202402196722801?sort=relevance&include-delivery-option=on&make=Citroen&model=Berlingo&page=13&postcode=E1%206AN&advertising-location=at_cars&fromsra,17990,2020.0,22475.0,5618,1,51,Battle,1.5L,Manual,Diesel
Citroen Berlingo,https://www.autotrader.co.uk/car-details/202309131942527?sort=relevance&include-delivery-option=on&make=Citroen&model=Berlingo&page=20&postcode=E1%206AN&advertising-location=at_cars&fromsra,17990,2020.0,28000.0,7000,-1,66,Andover,1.5L,Manual,Diesel
Citroen Berlingo,https://www.autotrader.co.uk/car-details/202402216792984?sort=relevance&include-delivery-option=on&make=Citroen&model=Berlingo&page=29&postcode=E1%206AN&advertising-location=at_cars&fromsra,17990,2020.0,20917.0,5229,1,48,Colchester,1.5L,Manual,Diesel
Citroen Berlingo,https://www.autotrader.co.uk/car-details/202403147570138?sort=relevance&twcs=true&include-delivery-option=on&make=Citroen&model=Berlingo&page=15&postcode=E1%206AN&advertising-location=at_cars&fromsra,17995,2019.0,37486.0,7497,1,48,Shoreham By Sea,1.5L,Automatic,Diesel
Citroen Berlingo,https://www.autotrader.co.uk/car-details/202403077325227?sort=relevance&include-delivery-option=on&make=Citroen&model=Berlingo&page=25&postcode=E1%206AN&advertising-location=at_cars&fromsra,17995,2021.0,22000.0,7333,-1,143,Honiton,1.5L,Manual,Diesel
Citroen Berlingo,https://www.autotrader.co.uk/car-details/202403127491185?sort=relevance&include-delivery-option=on&make=Citroen&model=Berlingo&page=44&postcode=E1%206AN&advertising-location=at_cars&fromsra,17995,2016.0,17817.0,2227,2,127,Louth,1.6L,Automatic,Diesel
Citroen Berlingo,https://www.autotrader.co.uk/car-details/202403087355174?sort=relevance&twcs=true&include-delivery-option=on&make=Citroen&model=Berlingo&page=35&postcode=E1%206AN&advertising-location=at_cars&fromsra,17995,2019.0,21577.0,4315,2,246,Gateshead,1.5L,Manual,Diesel
Citroen Berlingo,https://www.autotrader.co.uk/car-details/202401245866987?sort=relevance&include-delivery-option=on&make=Citroen&model=Berlingo&page=44&postcode=E1%206AN&advertising-location=at_cars&fromsra,17998,2019.0,9555.0,1911,-1,332,Ayr,1.5L,Manual,Diesel
Citroen Berlingo,https://www.autotrader.co.uk/car-details/202401175623552?sort=relevance&include-delivery-option=on&make=Citroen&model=Berlingo&page=37&postcode=E1%206AN&advertising-location=at_cars&fromsra,17999,2020.0,8970.0,2242,1,107,Castle Donnington,1.5L,Manual,Diesel
Citroen Berlingo,https://www.autotrader.co.uk/car-details/202402106427674?sort=relevance&include-delivery-option=on&make=Citroen&model=Berlingo&page=35&postcode=E1%206AN&advertising-location=at_cars&fromsra,17999,2020.0,17982.0,4495,1,122,Sutton In Ashfield,1.5L,Manual,Diesel
Citroen Berlingo,https://www.autotrader.co.uk/car-details/202401255883387?sort=relevance&include-delivery-option=on&make=Citroen&model=Berlingo&page=30&postcode=E1%206AN&advertising-location=at_cars&fromsra,17999,2019.0,10836.0,2167,-1,132,Chesterfield,1.5L,Automatic,Diesel
Citroen Berlingo,https://www.autotrader.co.uk/car-details/202402156598434?sort=relevance&include-delivery-option=on&make=Citroen&model=Berlingo&page=17&postcode=E1%206AN&advertising-location=at_cars&fromsra,18141,2020.0,22463.0,5615,1,21,Harlow,1.5L,Automatic,Diesel
Citroen Berlingo,https://www.autotrader.co.uk/car-details/202403027131849?sort=relevance&include-delivery-option=on&make=Citroen&model=Berlingo&page=42&postcode=E1%206AN&advertising-location=at_cars&fromsra,18250,2021.0,32231.0,10743,-1,242,Sunderland,1.2L,Automatic,Petrol
Citroen Berlingo,https://www.autotrader.co.uk/car-details/202402026145435?sort=relevance&include-delivery-option=on&make=Citroen&model=Berlingo&page=33&postcode=E1%206AN&advertising-location=at_cars&fromsra,18290,2020.0,27000.0,6750,-1,66,Andover,1.2L,Manual,Petrol
Citroen Berlingo,https://www.autotrader.co.uk/car-details/202310173056675?sort=relevance&include-delivery-option=on&make=Citroen&model=Berlingo&page=29&postcode=E1%206AN&advertising-location=at_cars&fromsra,18490,2019.0,24000.0,4800,1,91,Christchurch,1.5L,Manual,Diesel
Citroen Berlingo,https://www.autotrader.co.uk/car-details/202308301338002?sort=relevance&include-delivery-option=on&make=Citroen&model=Berlingo&page=38&postcode=E1%206AN&advertising-location=at_cars&fromsra,18490,2020.0,11000.0,2750,-1,82,Salisbury,1.5L,Automatic,Diesel
Citroen Berlingo,https://www.autotrader.co.uk/car-details/202402166650213?sort=relevance&include-delivery-option=on&make=Citroen&model=Berlingo&page=36&postcode=E1%206AN&advertising-location=at_cars&fromsra,18495,2020.0,25000.0,6250,1,181,Wirral,1.5L,Automatic,Diesel
Citroen Berlingo,https://www.autotrader.co.uk/car-details/202403278028802?sort=relevance&include-delivery-option=on&make=Citroen&model=Berlingo&page=31&postcode=E1%206AN&advertising-location=at_cars&fromsra,18495,2020.0,25626.0,6406,1,100,Wotton Under Edge,1.5L,Manual,Diesel
Citroen Berlingo,https://www.autotrader.co.uk/car-details/202307019160912?sort=relevance&twcs=true&include-delivery-option=on&make=Citroen&model=Berlingo&page=37&postcode=E1%206AN&advertising-location=at_cars&fromsra,18495,2019.0,10830.0,2166,-1,242,Sunderland,1.5L,Automatic,Diesel
Citroen Berlingo,https://www.autotrader.co.uk/car-details/202403017100456?sort=relevance&include-delivery-option=on&make=Citroen&model=Berlingo&page=36&postcode=E1%206AN&advertising-location=at_cars&fromsra,18495,2019.0,4000.0,800,1,109,Wednesbury,1.6L,Manual,Diesel
Citroen Berlingo,https://www.autotrader.co.uk/car-details/202401255890439?sort=relevance&include-delivery-option=on&make=Citroen&model=Berlingo&page=31&postcode=E1%206AN&advertising-location=at_cars&fromsra,18495,2020.0,3000.0,750,1,160,Exeter,1.2L,Manual,Petrol
Citroen Berlingo,https://www.autotrader.co.uk/car-details/202403027129848?sort=relevance&include-delivery-option=on&make=Citroen&model=Berlingo&page=39&postcode=E1%206AN&advertising-location=at_cars&fromsra,18699,2020.0,30331.0,7582,1,107,Castle Donnington,1.5L,Manual,Diesel
Citroen Berlingo,https://www.autotrader.co.uk/car-details/202403087367426?sort=relevance&include-delivery-option=on&make=Citroen&model=Berlingo&page=30&postcode=E1%206AN&advertising-location=at_cars&fromsra,18734,2019.0,13944.0,2788,2,111,Nottingham,1.5L,Automatic,Diesel
Citroen Berlingo,https://www.autotrader.co.uk/car-details/202403067278049?sort=relevance&include-delivery-option=on&make=Citroen&model=Berlingo&page=41&postcode=E1%206AN&advertising-location=at_cars&fromsra,18896,2021.0,21789.0,7263,2,111,Nottingham,1.5L,Automatic,Diesel
Citroen Berlingo,https://www.autotrader.co.uk/car-details/202402276999612?sort=relevance&include-delivery-option=on&make=Citroen&model=Berlingo&page=30&postcode=E1%206AN&advertising-location=at_cars&fromsra,18990,2020.0,12292.0,3073,1,51,Battle,1.5L,Manual,Diesel
Citroen Berlingo,https://www.autotrader.co.uk/car-details/202402266944662?sort=relevance&include-delivery-option=on&make=Citroen&model=Berlingo&page=20&postcode=E1%206AN&advertising-location=at_cars&fromsra,18995,2020.0,29498.0,7374,1,25,Basildon,1.5L,Automatic,Diesel
Citroen Berlingo,https://www.autotrader.co.uk/car-details/202305237684802?sort=relevance&include-delivery-option=on&make=Citroen&model=Berlingo&page=23&postcode=E1%206AN&advertising-location=at_cars&fromsra,18995,2019.0,15000.0,3000,1,94,Ferndown,1.5L,Manual,Diesel
Citroen Berlingo,https://www.autotrader.co.uk/car-details/202403207769947?sort=relevance&include-delivery-option=on&make=Citroen&model=Berlingo&page=10&postcode=E1%206AN&advertising-location=at_cars&fromsra,19218,2019.0,9346.0,1869,1,12,Romford,1.5L,Manual,Diesel
Citroen Berlingo,https://www.autotrader.co.uk/car-details/202403288070128?sort=relevance&include-delivery-option=on&make=Citroen&model=Berlingo&page=35&postcode=E1%206AN&advertising-location=at_cars&fromsra,19450,2021.0,29290.0,9763,-1,160,Exeter,1.5L,Manual,Diesel
Citroen Berlingo,https://www.autotrader.co.uk/car-details/202309262371934?sort=relevance&include-delivery-option=on&make=Citroen&model=Berlingo&page=38&postcode=E1%206AN&advertising-location=at_cars&fromsra,19490,2020.0,21000.0,5250,-1,91,Christchurch,1.5L,Automatic,Diesel
Citroen Berlingo,https://www.autotrader.co.uk/car-details/202401265942997?sort=relevance&include-delivery-option=on&make=Citroen&model=Berlingo&page=45&postcode=E1%206AN&advertising-location=at_cars&fromsra,19500,2020.0,39621.0,9905,2,348,Glasgow,1.5L,Manual,Diesel
Citroen Berlingo,https://www.autotrader.co.uk/car-details/202403067279523?sort=relevance&include-delivery-option=on&make=Citroen&model=Berlingo&page=40&postcode=E1%206AN&advertising-location=at_cars&fromsra,19615,2020.0,25000.0,6250,1,161,Wakefield,1.5L,Manual,Diesel
Citroen Berlingo,https://www.autotrader.co.uk/car-details/202310163033978?sort=relevance&include-delivery-option=on&make=Citroen&model=Berlingo&page=34&postcode=E1%206AN&advertising-location=at_cars&fromsra,19990,2020.0,18000.0,4500,-1,82,Salisbury,1.5L,Automatic,Diesel
Citroen Berlingo,https://www.autotrader.co.uk/car-details/202311043643535?sort=relevance&include-delivery-option=on&make=Citroen&model=Berlingo&page=31&postcode=E1%206AN&advertising-location=at_cars&fromsra,19990,2019.0,25000.0,5000,1,121,Newport,1.5L,Automatic,Diesel
Citroen Berlingo,https://www.autotrader.co.uk/car-details/202311083767392?sort=relevance&include-delivery-option=on&make=Citroen&model=Berlingo&page=13&postcode=E1%206AN&advertising-location=at_cars&fromsra,19991,2020.0,15000.0,3750,1,66,Fareham,1.5L,Automatic,Diesel
Citroen Berlingo,https://www.autotrader.co.uk/car-details/202403057226432?sort=relevance&include-delivery-option=on&make=Citroen&model=Berlingo&page=26&postcode=E1%206AN&advertising-location=at_cars&fromsra,19997,2021.0,11898.0,3966,2,165,Salford,1.5L,Manual,Diesel
Citroen Berlingo,https://www.autotrader.co.uk/car-details/202403217825811?sort=relevance&include-delivery-option=on&make=Citroen&model=Berlingo&page=42&postcode=E1%206AN&advertising-location=at_cars&fromsra,19998,2020.0,5268.0,1317,-1,176,York,1.5L,Manual,Diesel
Citroen Berlingo,https://www.autotrader.co.uk/car-details/202403267996724?journey=YOU_MAY_ALSO_LIKE_JOURNEY&sort=relevance&include-delivery-option=on&make=Citroen&model=Berlingo&page=17&postcode=E1%206AN&advertising-location=at_cars&fromsra,20387,2022.0,52000.0,26000,1,172,Pudsey,1.5L,Manual,Diesel
Citroen Berlingo,https://www.autotrader.co.uk/car-details/202403227855571?sort=relevance&include-delivery-option=on&make=Citroen&model=Berlingo&page=41&postcode=E1%206AN&advertising-location=at_cars&fromsra,20490,2020.0,9000.0,2250,-1,82,Salisbury,1.5L,Automatic,Diesel
Citroen Berlingo,https://www.autotrader.co.uk/car-details/202402106438110?sort=relevance&include-delivery-option=on&make=Citroen&model=Berlingo&page=35&postcode=E1%206AN&advertising-location=at_cars&fromsra,20491,2020.0,10000.0,2500,1,66,Fareham,1.5L,Automatic,Diesel
Citroen Berlingo,https://www.autotrader.co.uk/car-details/202403017092719?sort=relevance&twcs=true&include-delivery-option=on&make=Citroen&model=Berlingo&page=44&postcode=E1%206AN&advertising-location=at_cars&fromsra,20495,2020.0,5200.0,1300,1,185,Chorley,1.5L,Automatic,Diesel
Citroen Berlingo,https://www.autotrader.co.uk/car-details/202402266938039?sort=relevance&include-delivery-option=on&make=Citroen&model=Berlingo&page=45&postcode=E1%206AN&advertising-location=at_cars&fromsra,20700,2020.0,28669.0,7167,2,332,Edinburgh,1.5L,Automatic,Diesel
Citroen Berlingo,https://www.autotrader.co.uk/car-details/202312225014914?sort=relevance&include-delivery-option=on&make=Citroen&model=Berlingo&page=27&postcode=E1%206AN&advertising-location=at_cars&fromsra,20940,2021.0,34580.0,11526,1,19,Harlow,1.5L,Manual,Diesel
Citroen Berlingo,https://www.autotrader.co.uk/car-details/202309182092052?sort=relevance&include-delivery-option=on&make=Citroen&model=Berlingo&page=33&postcode=E1%206AN&advertising-location=at_cars&fromsra,20990,2021.0,17000.0,5666,1,100,Poole,1.5L,Manual,Diesel
Citroen Berlingo,https://www.autotrader.co.uk/car-details/202403227842491?sort=relevance&include-delivery-option=on&make=Citroen&model=Berlingo&page=25&postcode=E1%206AN&advertising-location=at_cars&fromsra,20990,2023.0,1757.0,1757,1,98,Norwich,1.2L,Manual,Petrol
Citroen Berlingo,https://www.autotrader.co.uk/car-details/202312204957478?sort=relevance&include-delivery-option=on&make=Citroen&model=Berlingo&page=41&postcode=E1%206AN&advertising-location=at_cars&fromsra,21495,2023.0,1662.0,1662,-1,191,Preston,1.5L,Automatic,Diesel
Citroen Berlingo,https://www.autotrader.co.uk/car-details/202403087376027?sort=relevance&include-delivery-option=on&make=Citroen&model=Berlingo&page=33&postcode=E1%206AN&advertising-location=at_cars&fromsra,21495,2023.0,10.0,10,-1,181,Harrogate,1.5L,Automatic,Diesel
Citroen Berlingo,https://www.autotrader.co.uk/car-details/202401025179152?sort=relevance&include-delivery-option=on&make=Citroen&model=Berlingo&page=40&postcode=E1%206AN&advertising-location=at_cars&fromsra,21495,2023.0,10.0,10,-1,191,Preston,1.5L,Automatic,Diesel
Citroen Berlingo,https://www.autotrader.co.uk/car-details/202403187703891?sort=relevance&include-delivery-option=on&make=Citroen&model=Berlingo&page=40&postcode=E1%206AN&advertising-location=at_cars&fromsra,21495,2023.0,14.0,14,-1,166,Swansea,1.5L,Automatic,Diesel
Citroen Berlingo,https://www.autotrader.co.uk/car-details/202312204957412?sort=relevance&include-delivery-option=on&make=Citroen&model=Berlingo&page=40&postcode=E1%206AN&advertising-location=at_cars&fromsra,21495,2023.0,10.0,10,-1,184,Keighley,1.5L,Automatic,Diesel
Citroen Berlingo,https://www.autotrader.co.uk/car-details/202403097385695?sort=relevance&include-delivery-option=on&make=Citroen&model=Berlingo&page=46&postcode=E1%206AN&advertising-location=at_cars&fromsra,21498,2019.0,3328.0,665,-1,349,Linwood,1.5L,Automatic,Diesel
Citroen Berlingo,https://www.autotrader.co.uk/car-details/202402076329874?sort=relevance&include-delivery-option=on&make=Citroen&model=Berlingo&page=43&postcode=E1%206AN&advertising-location=at_cars&fromsra,21995,2023.0,10.0,10,-1,195,Plymouth,1.5L,Automatic,Diesel
Citroen Berlingo,https://www.autotrader.co.uk/car-details/202403127464354?sort=relevance&include-delivery-option=on&make=Citroen&model=Berlingo&page=46&postcode=E1%206AN&advertising-location=at_cars&fromsra,21998,2020.0,7920.0,1980,-1,337,Armadale,1.5L,Automatic,Diesel
Citroen Berlingo,https://www.autotrader.co.uk/car-details/202403207779953?sort=relevance&include-delivery-option=on&make=Citroen&model=Berlingo&page=42&postcode=E1%206AN&advertising-location=at_cars&fromsra,21999,2019.0,6000.0,1200,-1,172,Manchester,1.5L,Automatic,Diesel
Citroen Berlingo,https://www.autotrader.co.uk/car-details/202403127486803?sort=relevance&twcs=true&include-delivery-option=on&make=Citroen&model=Berlingo&page=33&postcode=E1%206AN&advertising-location=at_cars&fromsra,22090,2022.0,12292.0,6146,2,141,Shrewsbury,1.2L,Automatic,Petrol
Citroen Berlingo,https://www.autotrader.co.uk/car-details/202312235027036?sort=relevance&include-delivery-option=on&make=Citroen&model=Berlingo&page=43&postcode=E1%206AN&advertising-location=at_cars&fromsra,22498,2020.0,5397.0,1349,-1,160,Wakefield,1.5L,Automatic,Diesel
Citroen Berlingo,https://www.autotrader.co.uk/car-details/202402156593337?sort=relevance&twcs=true&include-delivery-option=on&make=Citroen&model=Berlingo&page=25&postcode=E1%206AN&advertising-location=at_cars&fromsra,22500,2020.0,6853.0,1713,2,85,Lymington,1.5L,Automatic,Diesel
Citroen Berlingo,https://www.autotrader.co.uk/car-details/202401225803398?sort=relevance&include-delivery-option=on&make=Citroen&model=Berlingo&page=33&postcode=E1%206AN&advertising-location=at_cars&fromsra,22615,2023.0,100.0,100,-1,161,Wakefield,1.5L,Automatic,Diesel
Citroen Berlingo,https://www.autotrader.co.uk/car-details/202402146577441?journey=YOU_MAY_ALSO_LIKE_JOURNEY&sort=relevance&include-delivery-option=on&make=Citroen&model=Berlingo&page=38&postcode=E1%206AN&advertising-location=at_cars&fromsra,22787,2019.0,52000.0,10400,2,161,Knottingley,1.5L,Automatic,Diesel
Citroen Berlingo,https://www.autotrader.co.uk/car-details/202403267991727?sort=relevance&include-delivery-option=on&make=Citroen&model=Berlingo&page=43&postcode=E1%206AN&advertising-location=at_cars&fromsra,22990,2021.0,10000.0,3333,1,82,Salisbury,1.5L,Manual,Diesel
Citroen Berlingo,https://www.autotrader.co.uk/car-details/202401275957770?sort=relevance&twcs=true&include-delivery-option=on&make=Citroen&model=Berlingo&page=22&postcode=E1%206AN&advertising-location=at_cars&fromsra,22995,2020.0,26000.0,6500,2,25,Basildon,1.5L,Automatic,Diesel
Citroen Berlingo,https://www.autotrader.co.uk/car-details/202403157605252?sort=relevance&twcs=true&include-delivery-option=on&make=Citroen&model=Berlingo&page=44&postcode=E1%206AN&advertising-location=at_cars&fromsra,22995,2021.0,15002.0,5000,-1,242,Sunderland,1.2L,Automatic,Petrol
Citroen Berlingo,https://www.autotrader.co.uk/car-details/202306238858919?sort=relevance&include-delivery-option=on&make=Citroen&model=Berlingo&page=16&postcode=E1%206AN&advertising-location=at_cars&fromsra,22995,2020.0,2500.0,625,-1,10,Welling,1.5L,Automatic,Diesel
Citroen Berlingo,https://www.autotrader.co.uk/car-details/202403147566877?sort=relevance&include-delivery-option=on&make=Citroen&model=Berlingo&page=43&postcode=E1%206AN&advertising-location=at_cars&fromsra,22995,2023.0,10.0,10,-1,28,Luton,1.2L,Manual,Petrol
Citroen Berlingo,https://www.autotrader.co.uk/car-details/202311274322833?sort=relevance&include-delivery-option=on&make=Citroen&model=Berlingo&page=23&postcode=E1%206AN&advertising-location=at_cars&fromsra,23495,2019.0,1000.0,200,-1,10,Welling,1.5L,Automatic,Diesel
Citroen Berlingo,https://www.autotrader.co.uk/car-details/202402276995332?sort=relevance&include-delivery-option=on&make=Citroen&model=Berlingo&page=39&postcode=E1%206AN&advertising-location=at_cars&fromsra,23990,2023.0,1286.0,1286,-1,147,Doncaster,1.5L,Automatic,Diesel
Citroen Berlingo,https://www.autotrader.co.uk/car-details/202310283414457?sort=relevance&include-delivery-option=on&make=Citroen&model=Berlingo&page=40&postcode=E1%206AN&advertising-location=at_cars&fromsra,24473,2023.0,2500.0,2500,-1,150,Bridgend,1.5L,Manual,Diesel
Citroen Berlingo,https://www.autotrader.co.uk/car-details/202311284375183?sort=relevance&include-delivery-option=on&make=Citroen&model=Berlingo&page=44&postcode=E1%206AN&advertising-location=at_cars&fromsra,24490,2021.0,5000.0,1666,1,100,Poole,1.2L,Automatic,Petrol
Citroen Berlingo,https://www.autotrader.co.uk/car-details/202402226845725?sort=relevance&include-delivery-option=on&make=Citroen&model=Berlingo&page=37&postcode=E1%206AN&advertising-location=at_cars&fromsra,24588,2023.0,50.0,50,-1,127,Cwmbran,1.5L,Manual,Diesel
Citroen Berlingo,https://www.autotrader.co.uk/car-details/202403137503290?sort=relevance&include-delivery-option=on&make=Citroen&model=Berlingo&page=41&postcode=E1%206AN&advertising-location=at_cars&fromsra,24730,2020.0,18400.0,4600,-1,169,Leeds,1.5L,Automatic,Diesel
Citroen Berlingo,https://www.autotrader.co.uk/car-details/202402276980495?sort=relevance&include-delivery-option=on&make=Citroen&model=Berlingo&page=30&postcode=E1%206AN&advertising-location=at_cars&fromsra,24900,2021.0,4481.0,1493,1,51,Battle,1.2L,Automatic,Petrol
Citroen Berlingo,https://www.autotrader.co.uk/car-details/202403157592843?sort=relevance&include-delivery-option=on&make=Citroen&model=Berlingo&page=40&postcode=E1%206AN&advertising-location=at_cars&fromsra,24961,,,0,-1,191,Preston,1.5L,Manual,Diesel
Citroen Berlingo,https://www.autotrader.co.uk/car-details/202307059313402?sort=relevance&include-delivery-option=on&make=Citroen&model=Berlingo&page=45&postcode=E1%206AN&advertising-location=at_cars&fromsra,25074,,5900.0,0,-1,345,Dungannon,1.5L,Manual,Diesel
Citroen Berlingo,https://www.autotrader.co.uk/car-details/202311013531755?sort=relevance&include-delivery-option=on&make=Citroen&model=Berlingo&page=24&postcode=E1%206AN&advertising-location=at_cars&fromsra,25155,2023.0,10.0,10,-1,12,Sutton,1.5L,Manual,Diesel
Citroen Berlingo,https://www.autotrader.co.uk/car-details/202403147550687?sort=relevance&include-delivery-option=on&make=Citroen&model=Berlingo&page=36&postcode=E1%206AN&advertising-location=at_cars&fromsra,25940,2023.0,99.0,99,1,19,Harlow,1.5L,Manual,Diesel
Citroen Berlingo,https://www.autotrader.co.uk/car-details/202403067281907?sort=relevance&include-delivery-option=on&make=Citroen&model=Berlingo&page=35&postcode=E1%206AN&advertising-location=at_cars&fromsra,25958,,,0,-1,165,Salford,1.5L,Manual,Diesel
Citroen Berlingo,https://www.autotrader.co.uk/car-details/202402076315217?sort=relevance&include-delivery-option=on&make=Citroen&model=Berlingo&page=33&postcode=E1%206AN&advertising-location=at_cars&fromsra,25980,2022.0,2030.0,1015,-1,107,Bristol,1.2L,Automatic,Petrol
Citroen Berlingo,https://www.autotrader.co.uk/car-details/202403167649209?sort=relevance&include-delivery-option=on&make=Citroen&model=Berlingo&page=46&postcode=E1%206AN&advertising-location=at_cars&fromsra,26388,,10.0,0,-1,345,Dungannon,1.5L,Manual,Diesel
